zipcode_link,zip4,PROVINCIE,URB2,INKOMEN,SOCKL_A,SOCKL_B1,SOCKL_B2,SOCKL_C,SOCKL_D,OPL_HOOG,OPL_MID,OPL_LAAG,TWEEVERD2,K_WON_EIG2,WOZ_WON,K_HPR_WON,LEVENSFAS2,K_ALLEEN2,K_PAAR_MK2,K_PAAR_ZK2,K_JALLEEN2,K_MALLEEN2,K_OALLEEN2,K_PAARAJK2,K_PAARAOK2,K_JPAARZK2,K_MPAARZK2,K_OPAARZK2,K_G_GEZGRT,LENEN2,SPAREN2,KOOPINTERN,K_AUTOBEZ2
22957,7414,Overijssel,3,2,2,4,3,1,1,2,4,2,3,5,6,NA,9,3,4,5,1,3,2,3,3,2,2,4,4,3,5,4,5
13864,7414,Overijssel,3,1,5,1,1,1,1,5,1,1,6,5,11,NA,6,2,5,3,1,2,1,2,4,1,1,3,6,2,6,6,5
15045,7414,Overijssel,3,2,1,5,2,1,1,2,5,2,5,5,6,NA,6,2,5,4,1,2,1,3,4,1,2,3,6,4,5,6,5
23162,7415,Overijssel,3,2,4,3,1,1,1,5,2,1,4,5,9,NA,9,3,4,5,2,2,1,2,3,1,3,4,3,2,6,5,5
16055,7415,Overijssel,3,2,3,4,1,1,1,3,4,1,5,5,9,NA,9,3,4,5,1,2,2,4,2,1,3,4,4,3,5,6,5
22994,7415,Overijssel,3,1,5,2,2,1,1,5,2,1,6,4,10,NA,6,1,5,4,1,1,1,2,4,1,1,4,6,2,5,6,5
23842,7415,Overijssel,3,2,4,3,2,1,1,3,4,1,5,5,9,NA,4,3,5,4,1,2,3,4,3,1,3,3,5,3,6,6,4
10134,7415,Overijssel,3,4,1,1,2,3,4,1,2,5,1,1,3,9,3,5,3,3,1,4,4,2,2,1,1,3,3,1,2,1,2
15684,7415,Overijssel,3,NA,2,5,1,1,1,5,1,1,2,NA,3,NA,4,1,1,1,1,1,1,1,1,1,1,1,3,3,6,6,1
11968,7415,Overijssel,3,3,1,2,3,3,2,2,3,4,5,3,3,NA,4,4,4,2,3,3,2,3,3,2,2,1,5,4,4,4,3
25163,7415,Overijssel,3,4,1,2,4,2,1,1,3,4,2,2,5,5,2,5,4,3,2,4,2,3,2,2,2,2,3,5,4,6,2
21732,7415,Overijssel,3,3,2,4,3,1,1,2,5,1,4,5,4,NA,8,4,4,4,2,3,2,3,3,2,3,2,4,4,4,6,5
21350,7416,Overijssel,3,4,1,2,1,5,2,2,5,2,2,1,2,4,1,5,2,2,4,3,1,2,1,1,2,1,2,3,6,3,1
25599,7416,Overijssel,3,3,1,2,4,2,2,1,5,2,2,4,4,NA,2,5,3,3,3,4,3,3,1,3,3,1,3,2,4,1,3
11526,7417,Overijssel,3,5,1,1,5,2,1,1,5,2,3,2,6,8,7,4,4,4,1,3,2,3,2,4,1,2,4,5,4,5,5
17603,7417,Overijssel,3,4,1,2,4,3,2,2,5,2,2,4,3,8,1,4,3,4,4,3,2,3,2,3,3,1,3,4,4,3,2
20413,7417,Overijssel,3,3,1,2,5,1,1,1,5,2,6,4,3,8,4,3,4,4,3,3,1,4,3,3,3,1,4,5,6,6,4
24977,7417,Overijssel,3,3,5,2,1,1,1,5,2,1,6,1,8,NA,4,2,5,3,1,2,1,4,3,3,1,1,6,6,6,6,5
23784,7419,Overijssel,3,2,2,4,1,2,2,2,5,1,6,5,6,NA,4,3,4,4,1,2,2,4,2,1,4,2,5,5,5,6,5
17854,7421,Overijssel,3,2,2,3,3,2,2,2,4,2,4,2,5,11,6,4,4,4,2,3,2,3,4,2,3,3,5,4,3,6,3
12116,7421,Overijssel,3,4,1,2,4,3,1,1,2,5,3,2,5,9,2,4,4,3,3,4,1,2,3,2,2,2,3,4,4,3,2
16550,7421,Overijssel,3,1,5,2,2,1,1,5,2,1,6,5,9,NA,6,1,4,4,1,1,1,3,4,2,4,3,5,1,6,6,4
13237,7421,Overijssel,3,2,4,3,2,2,1,4,2,2,6,4,9,11,6,1,5,4,1,1,1,3,4,1,4,2,6,2,4,6,3
15365,7421,Overijssel,3,3,1,4,2,2,1,1,5,2,6,5,10,NA,9,1,4,5,1,1,1,1,4,1,3,4,5,1,4,4,4
25560,7422,Overijssel,3,3,2,3,3,1,1,2,4,2,3,2,6,10,9,4,3,5,1,2,3,3,2,3,2,4,3,4,3,5,5
24109,7422,Overijssel,3,2,2,4,3,1,1,2,5,2,3,1,6,9,9,4,3,4,2,1,3,3,2,1,2,4,3,4,4,3,5
11308,7422,Overijssel,3,6,2,3,3,1,1,2,4,2,3,4,9,9,9,3,4,4,2,2,2,3,3,2,2,4,4,3,4,5,4
23209,7422,Overijssel,3,3,1,4,3,1,1,1,5,2,5,4,6,NA,9,2,4,4,1,2,2,4,3,1,2,4,5,3,6,5,5
21185,7422,Overijssel,3,3,1,3,4,1,2,2,4,3,2,2,6,10,3,4,3,4,1,3,3,3,2,3,2,3,3,4,4,4,5
11311,7422,Overijssel,3,6,2,4,2,2,1,2,5,1,5,5,6,NA,6,2,4,4,1,1,2,3,4,1,2,4,5,3,6,5,5
21656,7423,Overijssel,3,3,1,3,4,2,1,2,5,2,3,4,4,11,4,4,4,3,1,3,3,3,2,3,1,2,3,5,3,5,4
18430,7423,Overijssel,3,2,3,3,2,2,1,3,3,2,6,4,6,11,4,2,5,4,1,1,2,4,4,1,4,3,5,3,6,6,4
16053,7423,Overijssel,3,2,2,5,2,1,1,2,5,2,5,5,5,NA,9,3,4,4,1,2,2,4,3,1,2,4,5,4,6,5,5
12918,7423,Overijssel,3,3,2,3,3,2,1,2,4,3,6,5,6,NA,6,3,4,4,1,2,2,2,4,1,3,3,5,4,6,5,5
25324,7423,Overijssel,3,3,1,4,3,1,1,2,5,1,1,4,9,NA,9,4,2,5,1,1,4,1,2,1,1,4,2,1,5,3,5
17897,7423,Overijssel,3,2,3,4,2,1,1,3,4,2,2,4,9,11,9,3,2,5,1,1,3,1,2,1,1,4,3,1,5,2,5
18261,7424,Overijssel,3,2,4,3,1,1,1,4,3,1,6,5,7,NA,6,2,5,3,1,2,1,4,4,1,3,3,5,4,6,6,5
25434,7424,Overijssel,3,2,4,3,1,1,1,4,3,1,6,5,9,NA,6,1,5,4,1,1,1,4,4,1,3,4,5,1,6,6,5
21528,7424,Overijssel,3,2,5,2,1,1,1,5,2,1,6,5,8,NA,8,1,4,5,1,1,1,3,3,3,4,1,5,4,6,6,5
19144,7424,Overijssel,3,2,2,5,2,1,1,2,5,1,5,5,6,NA,6,4,4,3,1,3,3,3,4,1,3,1,4,4,4,6,5
22752,7424,Overijssel,3,2,5,1,2,2,1,5,2,1,6,5,9,NA,4,1,5,4,1,1,1,4,3,1,3,3,5,3,5,6,5
12100,7424,Overijssel,3,NA,5,2,1,1,1,5,1,1,6,4,10,NA,4,1,5,4,1,1,1,4,3,3,3,1,6,4,6,6,5
17347,7424,Overijssel,3,NA,4,3,1,1,1,4,3,1,6,5,6,NA,4,3,4,4,2,2,1,4,2,4,2,2,5,5,6,6,4
14857,7425,Overijssel,3,2,4,2,2,1,2,4,2,2,4,5,9,NA,9,2,4,5,1,2,1,3,3,1,4,4,4,1,5,6,5
19021,7425,Overijssel,3,1,5,2,1,1,1,5,2,1,6,5,9,NA,6,2,5,4,1,2,1,3,4,1,3,3,4,2,6,6,5
20291,7425,Overijssel,3,2,4,3,2,2,1,5,2,1,6,4,8,NA,8,2,4,5,1,1,2,2,4,3,4,2,5,3,4,6,5
22196,7425,Overijssel,3,3,1,5,2,1,1,2,5,2,5,4,6,NA,6,3,4,4,1,3,1,3,3,3,3,2,4,1,5,6,5
18814,7425,Overijssel,3,2,4,2,2,1,1,5,3,1,6,4,8,NA,4,2,5,4,1,2,1,4,3,2,2,3,5,4,4,6,5
24247,7425,Overijssel,3,1,5,1,2,1,1,5,1,2,6,5,9,NA,6,1,5,3,1,1,1,4,4,1,2,2,6,1,5,6,5
22861,7425,Overijssel,3,NA,5,2,1,1,1,5,2,1,6,4,12,NA,6,1,5,3,1,1,1,4,4,1,2,3,6,2,6,6,5
21085,7425,Overijssel,3,3,2,3,3,1,1,2,5,1,4,2,7,NA,4,3,5,3,1,3,1,4,4,3,1,1,5,4,6,6,2
13706,7425,Overijssel,3,3,2,2,4,2,2,2,3,4,5,2,6,NA,6,2,5,3,1,2,1,4,4,3,1,1,6,5,6,6,2
16726,7428,Overijssel,3,4,1,4,2,2,2,1,3,4,4,4,11,NA,9,1,4,5,1,1,1,3,3,3,3,4,5,3,4,3,5
15825,7431,Overijssel,7,6,4,3,1,1,1,4,3,1,4,5,10,NA,9,1,4,5,1,1,1,3,3,1,1,4,4,1,5,4,5
22482,7431,Overijssel,7,4,1,3,3,2,2,1,4,4,3,1,9,4,2,4,4,3,1,4,1,3,3,1,3,2,4,4,3,5,5
24069,7431,Overijssel,7,6,3,3,2,2,1,3,4,2,4,4,9,8,9,2,4,5,2,1,2,3,3,1,3,4,4,2,4,4,5
15984,7431,Overijssel,7,3,2,3,3,2,1,2,3,4,3,3,9,NA,9,4,3,4,1,2,4,3,2,1,3,4,4,3,3,3,5
16122,7431,Overijssel,7,6,4,3,1,1,1,4,3,1,6,5,9,NA,6,1,5,3,1,1,1,3,4,1,1,3,6,2,6,6,5
22444,7433,Overijssel,6,1,5,1,1,1,1,5,1,1,6,5,13,NA,4,1,4,4,1,1,1,4,1,1,1,4,2,1,6,6,3
19785,7433,Overijssel,6,3,1,3,4,1,1,2,5,2,4,2,6,9,4,4,4,3,2,3,3,4,2,2,2,2,3,4,4,4,5
13971,7437,Overijssel,6,2,4,2,2,1,1,4,2,2,6,5,10,NA,4,1,5,1,1,1,1,4,4,1,1,1,6,1,6,6,5
22239,7437,Overijssel,6,4,1,2,1,5,1,1,2,5,1,2,2,6,1,5,2,3,4,4,1,2,1,1,1,3,2,5,5,1,4
18370,7437,Overijssel,6,2,4,2,2,1,1,3,4,2,5,4,10,NA,6,2,5,4,2,2,2,3,4,2,2,4,5,3,5,6,5
18749,7437,Overijssel,6,1,3,4,1,1,1,3,4,1,3,5,8,NA,9,1,4,5,1,1,1,1,4,1,1,4,4,1,6,4,5
19590,7437,Overijssel,6,2,3,4,2,1,1,3,4,1,3,5,8,NA,9,2,4,4,1,2,1,3,3,1,1,4,4,2,6,5,5
18682,7437,Overijssel,6,2,1,5,2,1,1,2,5,2,5,5,7,NA,4,1,5,4,1,1,1,4,2,1,2,4,5,4,6,6,5
11664,7437,Overijssel,6,2,2,4,2,1,1,3,4,2,3,5,8,NA,9,2,3,5,1,2,1,3,2,1,2,4,3,3,6,4,5
24990,7437,Overijssel,6,2,3,3,2,1,1,3,4,2,5,5,11,NA,6,2,4,4,1,2,1,1,4,1,2,4,5,1,6,6,5
24148,7437,Overijssel,6,1,3,4,1,2,1,3,4,1,4,5,10,NA,9,1,4,5,1,1,1,4,3,1,1,4,4,1,6,4,5
14153,7441,Overijssel,4,4,2,4,3,1,1,2,4,3,5,5,11,NA,6,2,5,4,1,1,2,3,4,1,1,4,6,2,6,6,5
20926,7441,Overijssel,4,2,4,3,1,1,1,5,2,1,4,4,9,10,9,3,4,4,1,1,3,3,3,1,1,4,3,1,6,4,4
18707,7441,Overijssel,4,2,4,3,2,1,1,4,3,2,5,4,7,NA,4,3,4,4,1,3,1,4,2,3,3,3,5,3,6,6,5
17853,7441,Overijssel,4,6,4,2,3,1,1,4,3,1,3,5,8,NA,9,2,3,5,1,2,2,3,2,2,2,4,4,1,6,4,5
19883,7441,Overijssel,4,2,4,2,1,1,1,5,2,1,6,4,10,10,4,3,5,3,1,3,2,4,4,1,2,2,6,2,6,6,5
18463,7441,Overijssel,4,3,2,4,2,1,1,2,5,2,4,5,9,NA,9,2,4,5,1,1,2,4,2,1,2,4,5,1,6,4,5
12942,7441,Overijssel,4,2,2,4,2,1,2,3,4,1,6,5,9,NA,6,2,5,4,1,2,1,3,4,1,3,2,5,3,6,6,4
19780,7441,Overijssel,4,2,3,4,2,1,1,3,4,1,6,5,8,NA,4,1,4,5,1,1,1,4,1,2,4,3,5,3,6,6,4
16825,7441,Overijssel,4,4,2,2,4,2,1,2,3,4,2,4,5,NA,9,4,3,4,1,3,3,2,2,1,1,4,3,2,4,3,5
23974,7441,Overijssel,4,1,5,2,1,1,1,5,2,1,4,5,13,NA,9,1,4,4,1,1,1,3,4,1,1,4,5,1,6,5,5
15009,7442,Overijssel,4,3,1,3,3,2,2,2,4,3,5,4,6,NA,4,2,4,4,2,1,2,4,2,1,2,4,4,4,5,5,5
16655,7442,Overijssel,4,4,1,2,1,1,5,2,2,5,2,1,5,9,3,5,2,2,1,1,4,1,2,1,1,2,3,1,1,1,2
24441,7442,Overijssel,4,3,2,3,3,2,1,2,3,3,4,5,6,NA,9,3,4,4,1,2,3,3,4,1,1,4,5,2,6,4,5
19782,7442,Overijssel,4,3,1,4,3,1,1,1,3,4,6,5,9,NA,6,3,4,4,1,1,3,2,4,1,3,3,4,1,4,5,5
16714,7442,Overijssel,4,2,2,4,2,2,1,2,4,2,4,5,6,NA,9,3,3,5,1,2,2,1,3,1,2,4,4,2,6,4,5
20310,7442,Overijssel,4,2,4,3,2,1,1,4,3,1,4,5,9,NA,9,1,4,5,1,1,1,3,3,1,2,4,5,1,6,4,5
25505,7442,Overijssel,4,3,1,3,3,2,2,1,4,3,4,2,6,10,3,4,4,4,1,2,4,3,3,3,3,2,4,3,4,3,4
12385,7442,Overijssel,4,3,1,3,4,1,1,2,4,3,5,4,6,6,9,3,4,4,1,2,3,3,3,2,3,3,4,3,4,5,5
15221,7442,Overijssel,4,4,1,2,4,2,2,2,3,4,2,5,5,NA,3,5,2,3,3,3,4,2,1,1,1,3,2,1,5,4,3
19150,7442,Overijssel,4,NA,1,2,5,1,1,2,5,1,1,1,7,NA,3,5,2,4,2,3,4,2,1,1,1,4,2,1,6,3,3
14868,7442,Overijssel,4,5,1,2,4,1,1,2,2,4,2,1,7,4,3,4,3,4,1,1,4,3,2,1,1,4,3,2,4,3,4
10315,7442,Overijssel,4,2,3,4,1,1,1,3,3,1,5,5,7,NA,9,2,4,4,1,2,1,4,3,2,2,4,5,3,6,6,5
21346,7442,Overijssel,4,2,4,2,2,1,2,5,1,2,6,4,9,NA,4,2,5,4,1,1,2,4,4,1,3,3,5,3,5,6,5
14404,7442,Overijssel,4,3,1,4,3,2,1,2,4,3,4,4,5,6,9,4,4,4,1,3,2,3,3,3,1,4,4,3,5,4,4
24932,7443,Overijssel,4,2,2,4,2,1,1,2,5,2,1,4,8,9,3,5,1,4,1,2,4,1,1,1,1,4,3,1,4,1,5
24101,7443,Overijssel,4,3,2,1,4,2,2,2,4,2,2,2,5,11,1,5,2,1,4,3,2,2,1,1,1,1,2,3,5,3,2
24055,7443,Overijssel,4,3,1,3,3,2,2,1,4,3,5,4,6,7,8,3,4,4,1,2,2,3,3,3,3,3,4,4,5,5,5
24282,7443,Overijssel,4,4,1,3,3,3,1,1,4,3,5,4,6,9,4,4,4,4,2,2,3,4,2,2,3,3,5,4,4,3,5
22365,7443,Overijssel,4,3,1,2,4,2,2,1,4,3,5,3,6,NA,6,2,5,4,1,1,2,4,4,1,1,4,5,4,3,5,5
13294,7443,Overijssel,4,2,2,4,2,2,1,2,4,2,3,5,5,NA,9,4,3,4,1,4,2,3,1,2,2,4,3,2,5,5,5
23971,7443,Overijssel,4,3,2,5,2,2,1,2,4,2,6,5,7,NA,8,2,4,5,1,2,1,3,3,2,4,3,5,3,5,6,5
13124,7443,Overijssel,4,2,2,4,2,2,1,2,5,2,6,5,8,NA,6,1,5,4,1,1,1,3,4,1,3,3,6,3,6,6,5
24907,7443,Overijssel,4,2,4,2,2,1,2,4,3,2,4,5,10,NA,9,2,4,5,1,1,2,2,4,1,1,4,5,1,5,5,5
19933,7443,Overijssel,4,2,2,4,2,2,1,3,4,1,6,4,8,NA,4,1,5,4,1,1,1,4,3,1,3,3,5,1,5,6,5
22160,7443,Overijssel,4,3,1,4,3,1,1,2,4,3,6,5,9,NA,4,2,5,3,1,2,1,4,3,1,3,2,6,1,5,6,5
16638,7443,Overijssel,4,2,3,3,2,1,1,3,4,1,5,4,7,NA,4,3,4,4,1,3,1,4,3,2,3,3,5,3,6,6,5
11156,7443,Overijssel,4,3,2,3,3,1,1,2,4,2,5,4,9,11,9,3,4,4,2,2,2,3,3,2,2,4,4,2,6,5,5
15544,7443,Overijssel,4,6,5,2,2,1,1,4,3,1,5,5,9,NA,6,2,5,4,1,2,1,3,4,1,2,4,6,1,5,6,5
22654,7443,Overijssel,4,6,5,2,1,1,1,4,3,1,6,5,10,NA,6,1,5,3,1,1,1,3,4,1,3,3,6,1,6,6,5
24591,7443,Overijssel,4,2,3,4,2,1,1,3,4,1,5,5,9,NA,6,2,5,4,1,1,2,3,4,1,1,4,6,1,6,5,5
21647,7447,Overijssel,6,2,1,4,2,2,1,2,4,2,5,4,5,7,4,2,5,4,1,2,2,4,3,2,3,3,5,3,4,5,5
18400,7447,Overijssel,6,6,3,3,2,2,2,2,4,2,4,4,9,NA,9,3,4,4,1,1,3,2,4,1,1,4,5,1,3,4,5
15201,7447,Overijssel,6,2,3,3,3,1,1,3,4,2,5,5,9,NA,9,1,4,5,1,1,1,4,3,1,3,4,6,1,6,4,4
21248,7447,Overijssel,6,3,2,4,2,1,2,2,5,2,5,5,11,NA,9,1,5,4,1,1,1,3,4,1,2,4,5,1,6,5,5
12353,7447,Overijssel,6,4,1,2,2,3,4,2,1,5,2,1,5,9,9,4,4,4,1,1,4,2,3,1,1,4,4,2,2,2,5
13493,7448,Overijssel,7,3,1,4,3,1,1,1,4,3,4,4,11,NA,9,2,4,5,1,1,2,3,4,2,3,4,5,1,6,3,5
18738,7448,Overijssel,7,3,2,4,2,2,2,2,4,2,4,4,10,6,9,2,4,4,1,2,1,2,4,1,2,4,5,1,4,4,5
19342,7451,Overijssel,6,1,2,4,1,2,1,5,1,1,1,2,5,NA,1,5,2,4,4,1,2,2,1,2,1,3,2,1,4,6,5
17672,7451,Overijssel,6,3,1,4,3,2,1,1,4,3,4,4,10,NA,9,4,4,4,3,2,2,3,3,2,2,3,4,3,5,5,5
15015,7451,Overijssel,6,2,2,4,2,1,1,2,5,1,3,4,9,NA,9,2,4,5,1,1,2,3,3,1,1,4,4,2,5,3,5
13027,7451,Overijssel,6,3,2,1,5,1,1,2,1,5,3,4,6,NA,9,2,4,5,1,1,2,1,4,1,2,4,4,1,4,4,5
16334,7451,Overijssel,6,2,3,3,2,1,1,3,4,1,6,4,7,NA,6,1,5,3,1,1,1,4,4,1,1,3,6,2,5,6,5
14081,7451,Overijssel,6,1,5,1,2,1,1,5,1,2,3,4,13,NA,9,2,3,5,1,1,2,2,2,1,1,4,5,2,6,4,5
17065,7451,Overijssel,6,3,1,4,3,1,2,1,4,4,3,3,8,NA,9,3,4,4,1,1,3,1,4,1,1,4,5,3,4,3,5
20134,7451,Overijssel,6,2,3,3,2,2,1,3,4,2,6,4,9,NA,9,1,4,5,1,1,1,3,4,1,4,4,5,2,5,6,5
23551,7451,Overijssel,6,NA,5,1,1,1,1,5,1,1,6,5,11,NA,6,1,5,4,1,1,1,1,4,1,3,2,6,1,6,6,5
11844,7451,Overijssel,6,3,2,3,3,1,1,2,4,3,5,5,7,NA,9,1,4,5,1,1,1,3,3,1,3,4,4,2,4,4,5
21422,7461,Overijssel,4,3,2,2,4,1,1,2,2,4,6,2,4,NA,6,1,5,1,1,1,1,3,4,1,1,1,6,4,6,6,5
15753,7461,Overijssel,4,3,3,3,2,1,2,2,4,2,5,4,9,NA,9,1,4,4,1,1,1,3,3,2,2,4,5,1,6,5,4
13310,7461,Overijssel,4,2,5,2,1,1,1,4,3,1,6,4,10,NA,6,1,5,3,1,1,1,4,4,1,1,3,6,3,5,6,5
16591,7461,Overijssel,4,4,2,1,2,2,3,2,2,5,3,2,3,8,3,4,4,3,1,2,4,3,3,1,2,3,4,3,3,3,3
13541,7461,Overijssel,4,4,2,2,4,1,1,1,3,4,2,2,8,NA,3,4,3,4,1,2,4,3,1,2,2,3,3,1,5,4,4
17330,7461,Overijssel,4,4,1,1,2,3,4,1,1,5,1,1,5,6,3,5,2,3,1,2,4,2,1,1,1,3,2,1,1,1,1
16204,7461,Overijssel,4,2,2,4,1,1,1,2,4,1,5,4,9,NA,9,1,5,4,1,1,1,3,4,1,2,4,5,1,6,5,5
25072,7461,Overijssel,4,3,1,3,4,2,1,1,4,3,5,4,6,6,4,4,4,3,2,3,3,4,2,2,2,2,5,4,4,5,5
12821,7461,Overijssel,4,4,1,2,2,2,4,2,2,5,2,2,3,NA,3,5,2,3,1,2,4,2,2,1,1,3,3,1,2,2,2
17916,7461,Overijssel,4,2,3,3,2,1,1,3,4,2,5,4,11,11,6,2,5,4,1,2,1,3,4,1,1,4,5,1,5,6,5
12767,7461,Overijssel,4,2,3,4,2,1,1,3,4,1,5,4,9,NA,6,1,5,4,1,1,1,3,4,2,1,4,6,1,6,6,5
16579,7461,Overijssel,4,3,2,3,3,1,1,2,4,3,5,3,7,NA,4,3,5,3,2,2,2,4,2,1,1,3,6,3,5,6,5
14278,7461,Overijssel,4,2,2,4,2,2,1,2,4,2,5,5,7,NA,9,1,5,4,1,1,1,4,3,2,1,4,6,2,6,6,5
12071,7461,Overijssel,4,3,3,3,3,1,1,3,4,1,5,4,9,NA,9,1,4,4,1,1,1,4,3,1,3,4,5,3,6,5,5
18074,7461,Overijssel,4,3,1,3,4,1,2,2,4,3,3,3,6,NA,2,4,4,4,1,4,1,3,3,2,2,3,4,3,6,4,5
25332,7461,Overijssel,4,4,1,3,3,2,2,2,4,3,5,4,6,11,4,3,4,4,1,2,2,3,2,3,2,3,4,2,4,4,4
15633,7461,Overijssel,4,2,3,3,2,1,1,3,4,2,4,4,8,8,9,2,4,5,1,1,2,4,2,1,2,4,4,3,6,5,5
20386,7461,Overijssel,4,4,2,2,5,2,2,2,2,4,4,2,6,8,9,3,4,4,1,1,3,4,3,1,1,4,5,3,3,5,4
17129,7461,Overijssel,4,3,1,2,4,2,2,2,2,4,5,3,7,8,4,3,5,4,1,3,2,4,2,1,2,3,6,3,4,5,5
15304,7462,Overijssel,4,3,2,3,4,1,1,2,3,3,4,4,8,NA,9,2,4,5,1,1,2,3,3,1,2,4,4,1,5,4,5
16132,7462,Overijssel,4,2,3,3,2,1,1,3,4,1,6,5,9,NA,6,1,5,3,1,1,1,4,4,1,1,3,6,2,6,6,4
17007,7462,Overijssel,4,2,3,4,2,1,1,2,5,2,5,5,9,NA,4,1,5,4,1,1,1,4,3,1,1,4,6,2,6,6,5
15357,7462,Overijssel,4,4,1,2,3,3,2,2,2,5,3,2,6,NA,6,4,4,3,2,1,3,2,4,1,2,3,5,2,3,3,5
16227,7462,Overijssel,4,4,1,2,4,2,2,1,2,5,5,4,6,6,4,3,5,3,1,1,3,4,3,1,2,3,5,3,4,5,5
20921,7462,Overijssel,4,3,1,3,4,1,1,1,3,4,5,4,6,9,9,2,5,4,2,1,1,4,3,1,1,4,6,2,6,5,4
16720,7462,Overijssel,4,3,2,4,3,1,1,2,4,2,4,4,8,NA,9,2,4,5,1,2,1,3,2,1,3,4,5,1,4,4,5
17590,7462,Overijssel,4,5,1,2,4,3,2,1,2,5,4,2,6,9,6,3,5,2,1,2,3,4,4,1,1,2,6,4,3,3,3
18639,7462,Overijssel,4,3,1,3,3,2,2,1,2,5,6,2,6,10,6,3,5,2,1,2,3,4,4,1,1,2,6,5,3,6,5
24923,7462,Overijssel,4,2,2,4,2,2,1,1,5,2,5,4,6,NA,9,2,5,4,1,2,1,3,4,1,1,4,5,4,6,6,5
20019,7462,Overijssel,4,3,1,3,3,1,2,2,3,4,6,5,6,NA,6,2,5,3,1,1,2,4,4,1,1,3,6,4,6,6,5
12144,7462,Overijssel,4,3,2,4,3,1,1,2,5,2,5,4,8,NA,9,2,4,4,1,1,2,4,2,1,3,4,5,1,6,4,5
16565,7462,Overijssel,4,2,1,4,3,1,1,2,5,2,6,5,7,NA,4,1,5,4,1,1,1,4,3,1,3,3,5,2,6,5,5
20037,7462,Overijssel,4,3,3,3,2,1,1,3,4,1,6,5,9,NA,4,1,5,4,1,1,1,4,3,1,3,3,5,1,6,6,5
24456,7462,Overijssel,4,2,3,4,1,1,1,3,4,1,4,5,9,NA,9,1,4,5,1,1,1,2,4,1,1,4,5,2,6,4,5
12739,7462,Overijssel,4,3,2,5,2,1,1,2,4,2,5,4,9,NA,8,3,4,4,1,3,1,3,3,2,3,3,5,3,6,4,5
15115,7462,Overijssel,4,3,2,3,3,1,1,2,4,3,6,4,9,NA,6,2,5,2,1,1,2,3,4,1,2,2,6,3,6,6,5
13099,7462,Overijssel,4,2,4,3,2,1,1,4,3,1,3,5,9,NA,9,2,3,5,2,1,1,2,3,1,3,4,4,1,6,5,5
12103,7462,Overijssel,4,3,1,1,2,4,2,1,5,2,1,1,2,5,1,5,1,1,4,4,2,1,1,1,1,1,1,4,6,6,2
24984,7462,Overijssel,4,2,3,3,2,1,1,2,5,1,6,5,9,NA,6,2,5,3,1,2,1,3,4,1,2,3,6,1,6,6,5
12017,7462,Overijssel,4,1,5,1,1,1,1,5,1,1,6,5,9,NA,6,1,5,4,1,1,1,3,4,1,3,3,6,2,6,6,5
17575,7462,Overijssel,4,2,4,2,3,1,1,4,3,2,6,5,8,NA,6,1,5,3,1,1,1,4,4,2,1,2,6,1,6,6,4
17604,7463,Overijssel,4,3,1,4,3,2,1,2,4,3,5,4,6,NA,4,3,4,4,1,3,2,4,3,3,2,2,4,3,6,6,5
22475,7463,Overijssel,4,2,3,4,2,1,1,2,4,2,6,5,9,NA,6,1,5,2,1,1,1,2,4,1,1,2,6,1,5,6,5
16979,7463,Overijssel,4,6,3,3,2,1,1,3,4,2,6,4,8,NA,6,2,5,3,1,2,1,4,4,1,2,3,6,2,6,6,5
15597,7463,Overijssel,4,2,3,4,2,1,1,2,4,2,6,5,8,NA,6,2,5,4,1,2,2,3,4,1,3,3,6,3,6,6,5
18322,7463,Overijssel,4,2,4,2,2,1,1,4,3,1,6,4,8,NA,4,4,4,3,3,3,1,4,3,3,2,1,4,4,6,6,4
17755,7463,Overijssel,4,6,4,3,2,1,1,3,4,1,6,5,9,NA,4,1,5,1,1,1,1,4,4,1,1,1,6,2,6,6,5
16933,7463,Overijssel,4,2,4,2,3,1,1,3,3,2,6,4,9,NA,4,4,5,1,4,1,1,4,2,1,1,1,6,3,6,6,3
16868,7463,Overijssel,4,2,3,3,2,1,1,4,3,2,5,4,9,NA,6,3,5,3,2,2,2,4,4,2,2,3,5,2,6,6,5
16466,7463,Overijssel,4,6,4,2,1,2,1,4,3,1,6,5,9,NA,6,1,5,1,1,1,1,3,4,1,1,1,6,3,6,6,5
15474,7463,Overijssel,4,2,4,2,1,1,1,4,3,1,6,4,9,NA,4,1,5,3,1,1,1,4,3,1,1,3,6,2,6,6,5
12057,7463,Overijssel,4,2,3,3,2,1,1,3,4,2,6,5,9,NA,6,1,5,3,1,1,1,3,4,1,1,3,6,2,6,6,5
12393,7463,Overijssel,4,1,5,1,2,1,1,5,2,1,6,5,10,NA,4,1,5,3,1,1,1,4,4,1,1,3,6,2,6,6,5
18455,7463,Overijssel,4,6,5,2,1,1,1,4,3,1,6,4,9,NA,6,1,5,2,1,1,1,4,4,1,1,2,6,2,6,6,5
15800,7463,Overijssel,4,2,5,2,1,1,1,4,2,1,6,4,10,NA,4,1,5,3,1,1,1,4,4,1,1,3,6,2,6,6,5
20808,7468,Overijssel,6,3,2,2,4,2,1,1,3,4,5,4,5,4,4,4,4,3,1,3,3,4,3,2,3,1,5,2,6,5,5
24632,7468,Overijssel,6,3,2,3,3,1,1,2,4,2,2,4,9,NA,9,4,3,5,1,3,3,3,1,1,1,4,3,2,6,3,5
